bin_key,n,no_op_count,damp_low_band_count,majority_action,minority_fraction,evaluated,fiber_incompatible
18;18;10;110;3;1;15;13;98;0;3;0;6;53;8;0;0;8;34;53;5;26;5;0;0;0;6;4;0;0;0;1,25,25,0,no_op,0.0,False,False
18;18;112;110;3;15;1;13;98;0;3;0;36;58;15;15;15;15;4;58;5;11;5;15;0;0;6;5;0;1;0;0,25,25,0,no_op,0.0,False,False
18;18;116;46;12;16;0;4;98;0;3;0;40;39;10;0;0;10;0;39;3;25;3;1;0;0;0;1;1;0;4;4,25,25,0,no_op,0.0,False,False
18;18;122;88;6;16;0;10;98;0;3;0;39;52;17;9;9;17;1;52;0;15;0;11;0;0;6;1;1;1;0;3,25,25,0,no_op,0.0,False,False
18;18;14;35;13;2;14;2;98;0;3;0;11;32;13;16;16;13;29;32;6;10;6;16;0;0;1;0;0;0;3;4,25,25,0,no_op,0.0,False,False
18;18;27;24;15;3;13;1;98;0;3;0;15;29;9;17;17;9;25;29;11;11;11;16;0;0;4;0;0;0;1;5,25,25,0,no_op,0.0,False,False
18;18;32;129;0;4;12;15;98;0;3;0;12;60;1;4;4;1;28;60;13;25;13;1;0;0;4;0;0;1;1;5,25,25,0,no_op,0.0,False,False
18;18;35;131;0;4;12;16;98;0;3;0;12;60;1;4;4;1;28;60;13;25;13;1;0;0;4;0;0;1;1;5,25,25,0,no_op,0.0,False,False
18;18;3;55;11;0;16;5;98;0;3;0;6;37;17;11;11;17;34;37;1;13;1;13;0;0;0;4;0;0;5;2,25,25,0,no_op,0.0,False,False
18;18;5;50;11;0;16;5;98;0;3;0;7;35;16;12;12;16;33;35;2;13;2;14;0;0;0;3;0;0;5;3,25,25,0,no_op,0.0,False,False
18;18;0;80;7;0;16;9;98;0;3;0;4;44;16;3;3;16;36;44;0;20;0;6;0;0;3;6;0;0;3;0,24,24,0,no_op,0.0,False,False
18;18;103;30;14;14;2;2;98;0;3;0;37;34;4;0;0;4;3;34;8;27;8;0;0;0;0;5;1;0;5;1,24,24,0,no_op,0.0,False,False
18;18;107;117;2;14;2;14;98;0;3;0;34;59;12;16;16;12;6;59;7;10;7;16;0;0;5;6;0;1;1;0,24,24,0,no_op,0.0,False,False
18;18;108;34;13;14;2;2;98;0;3;0;38;36;6;0;0;6;2;36;7;27;7;0;0;0;0;3;1;0;5;2,24,24,0,no_op,0.0,False,False
18;18;114;107;4;15;1;12;98;0;3;0;36;57;15;14;14;15;4;57;4;11;4;15;0;0;6;5;0;1;0;1,24,24,0,no_op,0.0,False,False
18;18;121;92;6;16;0;10;98;0;3;0;39;53;17;10;10;17;1;53;1;14;1;12;0;0;6;2;1;1;0;3,24,24,0,no_op,0.0,False,False
18;18;14;115;3;2;14;13;98;0;3;0;7;55;6;0;0;6;33;55;7;27;7;0;0;0;6;2;0;0;0;2,24,24,0,no_op,0.0,False,False
18;18;23;124;1;3;13;15;98;0;3;0;9;58;3;1;1;3;31;58;10;26;10;0;0;0;5;1;0;0;0;4,24,24,0,no_op,0.0,False,False
18;18;31;21;15;4;12;1;98;0;3;0;16;28;7;17;17;7;24;28;12;11;12;15;0;0;5;0;0;0;1;4,24,24,0,no_op,0.0,False,False
18;18;40;133;0;5;11;16;98;0;3;0;13;61;0;6;6;0;27;61;14;24;14;2;0;0;3;0;0;1;2;5,24,24,0,no_op,0.0,False,False
18;18;42;133;0;5;11;16;98;0;3;0;14;61;0;6;6;0;26;61;14;23;14;3;0;0;2;0;0;1;2;5,24,24,0,no_op,0.0,False,False
18;18;4;99;5;0;16;11;98;0;3;0;5;49;12;0;0;12;35;49;2;24;2;2;0;0;5;5;0;0;1;0,24,24,0,no_op,0.0,False,False
18;18;50;135;0;6;10;16;98;0;3;0;16;62;0;9;9;0;24;62;16;21;16;5;0;0;1;0;0;1;3;4,24,24,0,no_op,0.0,False,False
18;18;62;136;0;8;8;16;98;0;3;0;20;63;0;12;12;0;20;63;16;18;16;8;0;0;0;2;0;1;4;4,24,24,0,no_op,0.0,False,False
18;18;63;13;16;8;8;0;98;0;3;0;26;27;0;11;11;0;14;27;16;19;16;7;0;0;6;5;1;0;0;0,24,24,0,no_op,0.0,False,False
18;18;70;14;16;9;7;0;98;0;3;0;28;28;0;9;9;0;12;28;16;21;16;5;0;0;5;5;1;0;1;0,24,24,0,no_op,0.0,False,False
18;18;81;16;16;11;5;0;98;0;3;0;31;29;0;6;6;0;9;29;15;23;15;3;0;0;4;6;1;0;2;0,24,24,0,no_op,0.0,False,False
18;18;90;129;0;12;4;16;98;0;3;0;28;62;7;17;17;7;12;62;12;12;12;15;0;0;1;6;0;1;4;0,24,24,0,no_op,0.0,False,False
18;18;0;72;8;0;16;8;98;0;3;0;5;41;17;6;6;17;35;41;0;18;0;8;0;0;1;6;0;0;4;0,23,23,0,no_op,0.0,False,False
18;18;118;100;4;16;0;11;98;0;3;0;38;55;16;12;12;16;2;55;2;12;2;14;0;0;6;3;1;1;0;1,23,23,0,no_op,0.0,False,False
18;18;121;60;10;16;0;6;98;0;3;0;40;44;14;1;1;14;0;44;1;22;1;4;0;0;2;0;1;1;3;5,23,23,0,no_op,0.0,False,False
18;18;123;70;9;16;0;7;98;0;3;0;40;47;16;4;4;16;0;47;0;20;0;7;0;0;4;0;1;1;1;5,23,23,0,no_op,0.0,False,False
18;18;2;92;6;0;16;10;98;0;3;0;4;48;13;1;1;13;36;48;1;23;1;3;0;0;5;6;0;0;1;0,23,23,0,no_op,0.0,False,False
18;18;30;22;15;4;12;1;98;0;3;0;16;28;8;17;17;8;24;28;12;11;12;15;0;0;4;0;0;0;1;4,23,23,0,no_op,0.0,False,False
18;18;34;20;16;4;12;0;98;0;3;0;17;28;6;17;17;6;23;28;13;12;13;14;0;0;5;0;0;0;0;4,23,23,0,no_op,0.0,False,False
18;18;42;134;0;5;11;16;98;0;3;0;14;61;0;6;6;0;26;61;15;23;15;3;0;0;2;0;0;1;2;5,23,23,0,no_op,0.0,False,False
18;18;52;136;0;7;9;16;98;0;3;0;17;62;0;9;9;0;23;62;16;21;16;5;0;0;1;0;0;1;3;4,23,23,0,no_op,0.0,False,False
18;18;7;45;12;1;15;4;98;0;3;0;8;34;16;14;14;16;32;34;3;11;3;15;0;0;0;2;0;0;4;3,23,23,0,no_op,0.0,False,False
18;18;94;22;15;13;3;1;98;0;3;0;34;32;2;3;3;2;6;32;12;26;12;0;0;0;1;6;1;0;4;0,23,23,0,no_op,0.0,False,False
18;18;109;113;3;15;1;13;98;0;3;0;35;59;14;16;16;14;5;59;6;10;6;16;0;0;5;5;0;1;1;0,22,22,0,no_op,0.0,False,False
18;18;117;101;4;16;0;12;98;0;3;0;37;55;16;13;13;16;3;55;2;12;2;14;0;0;6;3;1;1;0;1,22,22,0,no_op,0.0,False,False
18;18;121;89;6;16;0;10;98;0;3;0;39;52;17;9;9;17;1;52;0;15;0;12;0;0;6;1;1;1;0;3,22,22,0,no_op,0.0,False,False
18;18;122;62;10;16;0;6;98;0;3;0;40;44;15;2;2;15;0;44;0;22;0;4;0;0;2;0;1;1;2;5,22,22,0,no_op,0.0,False,False
18;18;123;78;7;16;0;9;98;0;3;0;40;49;17;6;6;17;0;49;0;18;0;9;0;0;5;0;1;1;0;4,22,22,0,no_op,0.0,False,False
18;18;13;36;13;1;15;3;98;0;3;0;10;32;13;16;16;13;30;32;6;10;6;16;0;0;1;0;0;0;4;4,22,22,0,no_op,0.0,False,False
18;18;1;59;10;0;16;6;98;0;3;0;6;38;17;9;9;17;34;38;0;15;0;12;0;0;0;4;0;0;5;1,22,22,0,no_op,0.0,False,False
18;18;25;124;1;3;13;15;98;0;3;0;10;58;3;2;2;3;30;58;10;26;10;0;0;0;5;0;0;0;0;4,22,22,0,no_op,0.0,False,False
18;18;36;131;0;5;11;16;98;0;3;0;13;60;0;5;5;0;27;60;13;25;13;2;0;0;3;0;0;1;2;5,22,22,0,no_op,0.0,False,False
18;18;38;17;16;5;11;0;98;0;3;0;18;28;5;16;16;5;22;28;14;13;14;14;0;0;6;1;0;0;0;4,22,22,0,no_op,0.0,False,False
18;18;42;16;16;5;11;0;98;0;3;0;19;27;4;16;16;4;21;27;14;13;14;13;0;0;6;1;1;0;0;3,22,22,0,no_op,0.0,False,False
18;18;54;136;0;7;9;16;98;0;3;0;17;63;0;10;10;0;23;63;16;20;16;6;0;0;0;1;0;1;4;4,22,22,0,no_op,0.0,False,False
18;18;59;13;16;8;8;0;98;0;3;0;25;27;1;12;12;1;15;27;16;18;16;9;0;0;6;4;1;0;0;1,22,22,0,no_op,0.0,False,False
18;18;6;46;12;0;15;4;98;0;3;0;8;34;16;13;13;16;32;34;3;12;3;15;0;0;0;2;0;0;5;3,22,22,0,no_op,0.0,False,False
18;18;7;103;4;0;15;12;98;0;3;0;5;51;10;0;0;10;35;51;3;25;3;1;0;0;6;5;0;0;0;0,22,22,0,no_op,0.0,False,False
18;18;7;44;12;1;15;4;98;0;3;0;8;34;16;14;14;16;32;34;3;11;3;15;0;0;0;2;0;0;4;3,22,22,0,no_op,0.0,False,False
18;18;82;17;16;11;5;0;98;0;3;0;31;29;0;6;6;0;9;29;14;24;14;3;0;0;4;6;1;0;2;0,22,22,0,no_op,0.0,False,False
18;18;85;132;0;11;5;16;98;0;3;0;27;63;5;17;17;5;13;63;14;12;14;14;0;0;1;5;0;1;4;1,22,22,0,no_op,0.0,False,False
18;18;87;19;16;12;4;0;98;0;3;0;33;30;0;4;4;0;7;30;13;25;13;2;0;0;3;6;1;0;3;0,22,22,0,no_op,0.0,False,False
18;18;98;25;15;13;3;1;98;0;3;0;35;33;3;2;2;3;5;33;10;26;10;0;0;0;1;5;1;0;4;0,22,22,0,no_op,0.0,False,False
18;18;119;53;11;16;0;5;98;0;3;0;40;41;12;0;0;12;0;41;2;24;2;2;0;0;1;0;1;1;3;4,21,21,0,no_op,0.0,False,False
18;18;123;69;9;16;0;7;98;0;3;0;40;47;16;4;4;16;0;47;0;20;0;6;0;0;3;0;1;1;1;5,21,21,0,no_op,0.0,False,False
18;18;123;78;8;16;0;8;98;0;3;0;40;49;17;6;6;17;0;49;0;18;0;9;0;0;5;0;1;1;0;4,21,21,0,no_op,0.0,False,False
18;18;123;80;7;16;0;9;98;0;3;0;40;49;17;6;6;17;0;49;0;17;0;9;0;0;5;0;1;1;0;4,21,21,0,no_op,0.0,False,False
18;18;12;113;3;1;15;13;98;0;3;0;7;54;7;0;0;7;33;54;6;27;6;0;0;0;6;3;0;0;0;2,21,21,0,no_op,0.0,False,False
18;18;12;37;13;1;15;3;98;0;3;0;10;32;14;15;15;14;30;32;5;11;5;16;0;0;1;1;0;0;4;4,21,21,0,no_op,0.0,False,False
18;18;20;28;14;2;14;2;98;0;3;0;13;30;11;17;17;11;27;30;9;10;9;16;0;0;2;0;0;0;2;5,21,21,0,no_op,0.0,False,False
18;18;2;58;10;0;16;6;98;0;3;0;6;37;17;10;10;17;34;37;1;14;1;12;0;0;0;4;0;0;5;2,21,21,0,no_op,0.0,False,False
18;18;2;59;10;0;16;6;98;0;3;0;6;38;17;10;10;17;34;38;1;14;1;12;0;0;0;4;0;0;5;2,21,21,0,no_op,0.0,False,False
18;18;37;18;16;5;11;0;98;0;3;0;18;28;5;17;17;5;22;28;14;13;14;14;0;0;5;1;0;0;0;4,21,21,0,no_op,0.0,False,False
18;18;50;14;16;6;9;0;98;0;3;0;22;27;2;14;14;2;18;27;16;15;16;11;0;0;6;2;1;0;0;2,21,21,0,no_op,0.0,False,False
18;18;77;15;16;10;6;0;98;0;3;0;30;29;0;7;7;0;10;29;15;22;15;4;0;0;4;6;1;0;1;0,21,21,0,no_op,0.0,False,False
18;18;7;105;4;1;15;12;98;0;3;0;5;51;10;0;0;10;35;51;3;26;3;1;0;0;6;4;0;0;0;1,21,21,0,no_op,0.0,False,False
18;18;83;17;16;11;5;0;98;0;3;0;31;30;0;5;5;0;9;30;14;24;14;2;0;0;3;6;1;0;2;0,21,21,0,no_op,0.0,False,False
18;18;98;26;15;13;3;1;98;0;3;0;35;33;3;1;1;3;5;33;10;26;10;0;0;0;1;5;1;0;4;1,21,21,0,no_op,0.0,False,False
18;18;0;64;10;0;16;6;98;0;3;0;5;39;17;8;8;17;35;39;0;16;0;11;0;0;0;5;0;0;4;1,20,20,0,no_op,0.0,False,False
18;18;0;74;8;0;16;8;98;0;3;0;5;42;17;5;5;17;35;42;0;19;0;8;0;0;2;6;0;0;4;0,20,20,0,no_op,0.0,False,False
18;18;0;80;7;0;16;9;98;0;3;0;4;44;16;4;4;16;36;44;0;20;0;6;0;0;3;6;0;0;3;0,20,20,0,no_op,0.0,False,False
18;18;101;28;14;14;2;2;98;0;3;0;36;33;4;1;1;4;4;33;9;27;9;0;0;0;0;5;1;0;5;1,20,20,0,no_op,0.0,False,False
18;18;103;30;14;14;2;2;98;0;3;0;37;34;4;0;0;4;3;34;9;27;9;0;0;0;0;5;1;0;5;1,20,20,0,no_op,0.0,False,False
18;18;105;118;2;14;2;14;98;0;3;0;33;60;12;16;16;12;7;60;8;10;8;16;0;0;4;6;0;1;1;0,20,20,0,no_op,0.0,False,False
18;18;113;42;12;15;1;4;98;0;3;0;39;38;9;0;0;9;1;38;4;26;4;0;0;0;0;2;1;0;5;3,20,20,0,no_op,0.0,False,False
18;18;11;39;13;1;15;3;98;0;3;0;10;33;14;15;15;14;30;33;5;11;5;16;0;0;0;1;0;0;4;4,20,20,0,no_op,0.0,False,False
18;18;123;69;9;16;0;7;98;0;3;0;40;46;16;4;4;16;0;46;0;20;0;6;0;0;3;0;1;1;1;5,20,20,0,no_op,0.0,False,False
18;18;123;71;9;16;0;7;98;0;3;0;40;47;16;4;4;16;0;47;0;20;0;7;0;0;4;0;1;1;1;5,20,20,0,no_op,0.0,False,False
18;18;123;73;8;16;0;8;98;0;3;0;40;47;16;4;4;16;0;47;0;19;0;7;0;0;4;0;1;1;1;5,20,20,0,no_op,0.0,False,False
18;18;14;36;13;1;14;3;98;0;3;0;10;32;13;16;16;13;30;32;6;10;6;16;0;0;1;0;0;0;3;4,20,20,0,no_op,0.0,False,False
18;18;1;62;10;0;16;6;98;0;3;0;5;39;17;8;8;17;34;39;0;15;0;11;0;0;0;5;0;0;5;1,20,20,0,no_op,0.0,False,False
18;18;32;129;1;4;12;15;98;0;3;0;11;59;1;3;3;1;29;59;12;25;12;1;0;0;4;0;0;1;1;4,20,20,0,no_op,0.0,False,False
18;18;43;134;0;6;10;16;98;0;3;0;15;61;0;7;7;0;25;61;15;23;15;3;0;0;2;0;0;1;2;5,20,20,0,no_op,0.0,False,False
18;18;53;136;0;7;9;16;98;0;3;0;17;63;0;10;10;0;23;63;16;20;16;6;0;0;1;1;0;1;4;4,20,20,0,no_op,0.0,False,False
18;18;55;13;16;7;9;0;98;0;3;0;24;27;1;13;13;1;16;27;16;17;16;10;0;0;6;3;1;0;0;1,20,20,0,no_op,0.0,False,False
18;18;64;13;16;8;7;0;98;0;3;0;26;28;0;11;11;0;14;28;16;19;16;7;0;0;6;5;1;0;0;0,20,20,0,no_op,0.0,False,False
18;18;80;133;0;11;5;16;98;0;3;0;25;63;4;16;16;4;15;63;14;13;14;13;0;0;0;5;0;1;5;1,20,20,0,no_op,0.0,False,False
18;18;84;132;0;11;5;16;98;0;3;0;26;63;5;16;16;5;14;63;14;13;14;13;0;0;0;5;0;1;4;1,20,20,0,no_op,0.0,False,False
18;18;86;131;0;11;5;16;98;0;3;0;27;63;5;17;17;5;13;63;13;12;13;14;0;0;1;6;0;1;4;0,20,20,0,no_op,0.0,False,False
18;18;87;19;16;12;4;0;98;0;3;0;33;30;0;4;4;0;7;30;13;25;13;1;0;0;2;6;1;0;3;0,20,20,0,no_op,0.0,False,False
18;18;97;25;15;13;3;1;98;0;3;0;35;32;3;2;2;3;5;32;11;26;11;0;0;0;1;6;1;0;4;0,20,20,0,no_op,0.0,False,False
18;18;0;68;9;0;16;7;98;0;3;0;5;41;17;7;7;17;35;41;0;17;0;9;0;0;1;6;0;0;4;0,19,19,0,no_op,0.0,False,False
18;18;0;71;9;0;16;7;98;0;3;0;5;41;17;6;6;17;35;41;0;17;0;9;0;0;1;6;0;0;4;0,19,19,0,no_op,0.0,False,False
18;18;109;113;3;15;1;13;98;0;3;0;35;59;14;16;16;14;5;59;6;10;6;16;0;0;5;6;0;1;1;0,19,19,0,no_op,0.0,False,False
18;18;110;37;13;15;1;3;98;0;3;0;38;36;7;0;0;7;2;36;6;27;6;0;0;0;0;3;1;0;5;2,19,19,0,no_op,0.0,False,False
18;18;118;51;11;16;0;5;98;0;3;0;40;41;12;0;0;12;0;41;2;24;2;2;0;0;1;1;1;1;4;4,19,19,0,no_op,0.0,False,False
18;18;119;54;11;16;0;5;98;0;3;0;40;42;12;0;0;12;0;42;1;24;1;2;0;0;1;0;1;1;3;4,19,19,0,no_op,0.0,False,False
18;18;119;55;11;16;0;5;98;0;3;0;40;42;13;1;1;13;0;42;1;24;1;3;0;0;1;0;1;1;3;5,19,19,0,no_op,0.0,False,False
18;18;14;114;3;1;14;13;98;0;3;0;7;54;6;0;0;6;33;54;6;27;6;0;0;0;6;3;0;0;0;2,19,19,0,no_op,0.0,False,False
18;18;14;35;13;2;14;2;98;0;3;0;11;31;13;16;16;13;29;31;6;10;6;16;0;0;1;0;0;0;3;5,19,19,0,no_op,0.0,False,False
18;18;15;115;2;2;14;13;98;0;3;0;7;55;6;0;0;6;33;55;7;27;7;0;0;0;6;2;0;0;0;2,19,19,0,no_op,0.0,False,False
18;18;17;32;14;2;14;2;98;0;3;0;11;31;12;16;16;12;29;31;7;10;7;16;0;0;1;0;0;0;3;5,19,19,0,no_op,0.0,False,False
18;18;24;25;15;3;13;1;98;0;3;0;14;29;9;17;17;9;26;29;10;10;10;16;0;0;3;0;0;0;2;5,19,19,0,no_op,0.0,False,False
18;18;3;95;5;0;16;11;98;0;3;0;5;48;13;1;1;13;35;48;1;24;1;2;0;0;5;6;0;0;1;0,19,19,0,no_op,0.0,False,False
18;18;48;14;16;6;10;0;98;0;3;0;22;27;2;15;15;2;18;27;15;15;15;11;0;0;6;2;1;0;0;2,19,19,0,no_op,0.0,False,False
18;18;5;100;5;0;16;11;98;0;3;0;5;50;11;0;0;11;35;50;2;25;2;1;0;0;6;5;0;0;0;0,19,19,0,no_op,0.0,False,False
18;18;61;136;0;8;8;16;98;0;3;0;19;63;0;12;12;0;21;63;16;19;16;8;0;0;0;1;0;1;4;4,19,19,0,no_op,0.0,False,False
18;18;65;13;16;8;7;0;98;0;3;0;26;28;0;11;11;0;14;28;16;19;16;7;0;0;6;5;1;0;0;0,19,19,0,no_op,0.0,False,False
18;18;72;14;16;9;7;0;98;0;3;0;28;28;0;9;9;0;12;28;16;21;16;5;0;0;5;6;1;0;1;0,19,19,0,no_op,0.0,False,False
18;18;78;15;16;10;6;0;98;0;3;0;30;29;0;7;7;0;10;29;15;23;15;3;0;0;4;6;1;0;2;0,19,19,0,no_op,0.0,False,False
18;18;85;131;0;11;5;16;98;0;3;0;27;63;5;17;17;5;13;63;13;12;13;14;0;0;1;5;0;1;4;1,19,19,0,no_op,0.0,False,False
18;18;97;25;15;13;3;1;98;0;3;0;35;32;3;2;2;3;5;32;10;26;10;0;0;0;1;6;1;0;4;0,19,19,0,no_op,0.0,False,False
18;18;98;25;15;13;3;1;98;0;3;0;35;32;3;2;2;3;5;32;10;26;10;0;0;0;1;5;1;0;4;0,19,19,0,no_op,0.0,False,False
18;18;0;85;7;0;16;9;98;0;3;0;4;45;15;3;3;15;36;45;0;21;0;5;0;0;3;6;0;0;2;0,18,18,0,no_op,0.0,False,False
18;18;0;86;7;0;16;9;98;0;3;0;4;46;15;2;2;15;36;46;0;21;0;5;0;0;3;6;0;0;2;0,18,18,0,no_op,0.0,False,False
18;18;108;35;13;14;1;3;98;0;3;0;38;36;6;0;0;6;2;36;6;27;6;0;0;0;0;3;1;0;5;2,18,18,0,no_op,0.0,False,False
18;18;109;113;3;15;1;13;98;0;3;0;35;59;13;16;16;13;5;59;6;10;6;16;0;0;5;6;0;1;1;0,18,18,0,no_op,0.0,False,False
18;18;115;44;12;15;1;4;98;0;3;0;39;39;10;0;0;10;1;39;4;26;4;1;0;0;0;1;1;0;4;4,18,18,0,no_op,0.0,False,False
18;18;118;99;5;16;0;11;98;0;3;0;38;55;16;12;12;16;2;55;2;12;2;14;0;0;6;3;1;1;0;2,18,18,0,no_op,0.0,False,False
18;18;120;92;6;16;0;10;98;0;3;0;39;53;17;10;10;17;1;53;1;14;1;12;0;0;6;2;1;1;0;2,18,18,0,no_op,0.0,False,False
18;18;21;28;14;3;13;2;98;0;3;0;13;30;10;17;17;10;27;30;9;10;9;16;0;0;2;0;0;0;2;5,18,18,0,no_op,0.0,False,False
18;18;22;122;1;3;13;14;98;0;3;0;9;57;4;1;1;4;31;57;9;27;9;0;0;0;6;1;0;0;0;3,18,18,0,no_op,0.0,False,False
18;18;31;129;1;4;12;15;98;0;3;0;11;59;1;3;3;1;29;59;12;26;12;1;0;0;4;0;0;1;1;4,18,18,0,no_op,0.0,False,False
18;18;3;97;5;0;16;11;98;0;3;0;5;49;12;0;0;12;35;49;2;24;2;2;0;0;5;6;0;0;1;0,18,18,0,no_op,0.0,False,False
18;18;50;14;16;6;9;0;98;0;3;0;22;27;2;15;15;2;18;27;15;15;15;11;0;0;6;2;1;0;0;2,18,18,0,no_op,0.0,False,False
18;18;52;14;16;7;9;0;98;0;3;0;22;27;2;14;14;2;18;27;16;16;16;10;0;0;6;3;1;0;0;2,18,18,0,no_op,0.0,False,False
18;18;5;48;12;0;16;4;98;0;3;0;7;35;16;12;12;16;32;35;2;12;2;14;0;0;0;2;0;0;5;3,18,18,0,no_op,0.0,False,False
18;18;62;13;16;8;8;0;98;0;3;0;25;27;0;12;12;0;15;27;16;18;16;8;0;0;6;4;1;0;0;1,18,18,0,no_op,0.0,False,False
18;18;63;136;0;8;8;16;98;0;3;0;20;63;0;12;12;0;20;63;16;18;16;8;0;0;0;2;0;1;5;3,18,18,0,no_op,0.0,False,False
18;18;69;14;16;9;7;0;98;0;3;0;28;28;0;10;10;0;12;28;16;20;16;6;0;0;5;5;1;0;1;0,18,18,0,no_op,0.0,False,False
18;18;6;46;12;0;15;4;98;0;3;0;8;34;16;13;13;16;32;34;3;12;3;14;0;0;0;2;0;0;5;3,18,18,0,no_op,0.0,False,False
18;18;74;15;16;10;6;0;98;0;3;0;29;28;0;8;8;0;11;28;15;22;15;4;0;0;5;6;1;0;1;0,18,18,0,no_op,0.0,False,False
18;18;8;105;4;1;15;12;98;0;3;0;5;52;10;0;0;10;34;52;4;26;4;1;0;0;6;4;0;0;0;1,18,18,0,no_op,0.0,False,False
18;18;0;76;8;0;16;8;98;0;3;0;4;43;16;4;4;16;35;43;0;19;0;7;0;0;2;6;0;0;3;0,17,17,0,no_op,0.0,False,False
18;18;107;33;14;14;2;2;98;0;3;0;37;35;6;0;0;6;3;35;7;27;7;0;0;0;0;4;1;0;5;2,17,17,0,no_op,0.0,False,False
18;18;111;111;3;15;1;13;98;0;3;0;35;58;14;15;15;14;5;58;5;11;5;16;0;0;5;5;0;1;1;0,17,17,0,no_op,0.0,False,False
18;18;120;95;5;16;0;11;98;0;3;0;38;54;17;11;11;17;2;54;1;13;1;13;0;0;6;2;1;1;0;2,17,17,0,no_op,0.0,False,False
18;18;121;90;6;16;0;10;98;0;3;0;39;53;17;9;9;17;1;53;1;15;1;12;0;0;6;2;1;1;0;3,17,17,0,no_op,0.0,False,False
18;18;122;63;9;16;0;6;98;0;3;0;40;45;15;2;2;15;0;45;0;22;0;5;0;0;2;0;1;1;2;5,17,17,0,no_op,0.0,False,False
18;18;123;68;9;16;0;7;98;0;3;0;40;46;16;3;3;16;0;46;0;20;0;6;0;0;3;0;1;1;2;5,17,17,0,no_op,0.0,False,False
18;18;1;59;10;0;16;6;98;0;3;0;6;38;17;9;9;17;34;38;0;15;0;12;0;0;0;4;0;0;5;2,17,17,0,no_op,0.0,False,False
18;18;2;93;5;0;16;11;98;0;3;0;5;48;13;1;1;13;35;48;1;23;1;3;0;0;5;6;0;0;1;0,17,17,0,no_op,0.0,False,False
18;18;37;18;16;5;11;0;98;0;3;0;18;28;5;17;17;5;22;28;14;12;14;14;0;0;5;0;0;0;0;4,17,17,0,no_op,0.0,False,False
18;18;50;14;16;7;9;0;98;0;3;0;22;27;2;14;14;2;18;27;16;15;16;11;0;0;6;2;1;0;0;2,17,17,0,no_op,0.0,False,False
18;18;64;136;0;8;8;16;98;0;3;0;20;63;0;12;12;0;20;63;16;18;16;9;0;0;0;2;0;1;5;3,17,17,0,no_op,0.0,False,False
18;18;70;14;16;9;7;0;98;0;3;0;28;28;0;9;9;0;12;28;16;21;16;5;0;0;5;6;1;0;1;0,17,17,0,no_op,0.0,False,False
18;18;96;125;1;13;3;15;98;0;3;0;30;61;9;17;17;9;10;61;11;11;11;16;0;0;2;6;0;1;3;0,17,17,0,no_op,0.0,False,False
18;18;103;29;14;14;2;2;98;0;3;0;37;34;4;0;0;4;3;34;9;27;9;0;0;0;0;5;1;0;5;1,16,16,0,no_op,0.0,False,False
18;18;110;113;3;15;1;13;98;0;3;0;35;59;14;15;15;14;5;59;6;10;6;16;0;0;5;5;0;1;1;0,16,16,0,no_op,0.0,False,False
18;18;117;100;4;16;0;11;98;0;3;0;38;55;16;12;12;16;2;55;2;12;2;14;0;0;6;3;1;1;0;1,16,16,0,no_op,0.0,False,False
18;18;120;56;11;16;0;5;98;0;3;0;40;43;13;1;1;13;0;43;1;23;1;3;0;0;1;0;1;1;3;5,16,16,0,no_op,0.0,False,False
18;18;120;94;5;16;0;11;98;0;3;0;38;53;17;10;10;17;2;53;1;14;1;13;0;0;6;2;1;1;0;2,16,16,0,no_op,0.0,False,False
18;18;122;64;9;16;0;6;98;0;3;0;40;45;15;2;2;15;0;45;0;22;0;5;0;0;2;0;1;1;2;5,16,16,0,no_op,0.0,False,False
18;18;122;85;6;16;0;9;98;0;3;0;39;51;17;8;8;17;0;51;0;16;0;10;0;0;6;1;1;1;0;3,16,16,0,no_op,0.0,False,False
18;18;12;112;3;1;15;13;98;0;3;0;6;54;7;0;0;7;33;54;6;27;6;0;0;0;6;3;0;0;0;2,16,16,0,no_op,0.0,False,False
18;18;18;30;14;2;14;2;98;0;3;0;12;30;11;17;17;11;28;30;8;10;8;16;0;0;2;0;0;0;3;5,16,16,0,no_op,0.0,False,False
18;18;21;121;2;2;14;14;98;0;3;0;8;57;4;1;1;4;31;57;9;27;9;0;0;0;6;1;0;0;0;3,16,16,0,no_op,0.0,False,False
18;18;23;27;15;3;13;1;98;0;3;0;13;29;10;17;17;10;27;29;9;10;9;16;0;0;3;0;0;0;2;5,16,16,0,no_op,0.0,False,False
18;18;25;125;1;3;13;15;98;0;3;0;10;58;3;2;2;3;30;58;11;26;11;0;0;0;5;0;0;0;0;4,16,16,0,no_op,0.0,False,False
18;18;25;24;15;3;13;1;98;0;3;0;14;29;9;17;17;9;26;29;10;11;10;16;0;0;3;0;0;0;1;5,16,16,0,no_op,0.0,False,False
18;18;29;128;1;4;12;15;98;0;3;0;11;59;2;3;3;2;29;59;12;26;12;1;0;0;5;0;0;0;1;4,16,16,0,no_op,0.0,False,False
18;18;2;90;6;0;16;10;98;0;3;0;4;47;14;1;1;14;36;47;1;23;1;4;0;0;4;6;0;0;2;0,16,16,0,no_op,0.0,False,False
18;18;33;20;16;4;12;0;98;0;3;0;17;28;7;17;17;7;23;28;12;12;12;15;0;0;5;0;0;0;0;4,16,16,0,no_op,0.0,False,False
18;18;39;17;16;5;11;0;98;0;3;0;19;27;5;16;16;5;21;28;14;13;14;13;0;0;6;1;0;0;0;3,16,16,0,no_op,0.0,False,False
